track,frame_idx,instance.score,head.x,head.y,head.score,torso.x,torso.y,torso.score,tail_base.x,tail_base.y,tail_base.score
track_0,24,0.3488506078720093,512.5927124023438,416.3736572265625,0.5244342684745789,576.3172607421875,372.7530212402344,0.9250544309616089,608.8092041015625,293.0333557128906,0.7416368126869202
track_0,25,0.3352181017398834,512.6963500976562,423.72052001953125,0.6641085147857666,572.4138793945312,376.73968505859375,0.8898491859436035,608.5797729492188,296.7300720214844,0.7599696516990662
track_0,26,0.3231568932533264,512.662353515625,427.80743408203125,0.7985959649085999,572.210205078125,376.64501953125,0.9096771478652954,608.1653442382812,297.046875,0.711275041103363
track_1,26,0.28400981426239014,,,0.0,544.8203735351562,407.9003601074219,0.8519715070724487,,,0.0
track_0,27,0.3228015601634979,480.3238220214844,404.8268737792969,0.5518357753753662,568.495361328125,376.740234375,0.8836185932159424,605.1888427734375,297.38079833984375,0.6612192988395691
track_1,27,0.29457834362983704,,,0.0,536.7157592773438,407.94696044921875,0.8447185754776001,,,0.0
track_0,28,0.3207474648952484,480.7230224609375,408.67340087890625,0.3805585205554962,568.2327880859375,376.70477294921875,0.8883818984031677,604.6061401367188,300.8126220703125,0.7330642938613892
track_1,28,0.2995111048221588,,,0.0,540.5919189453125,404.1641845703125,0.7152700424194336,,,0.0
track_0,29,0.3195952773094177,477.06549072265625,427.5406494140625,0.25949597358703613,564.467041015625,376.7386474609375,0.8224585652351379,604.874267578125,301.0380554199219,0.6093980073928833
track_1,29,0.28678128123283386,,,0.0,536.5670776367188,404.2006530761719,0.6950396299362183,,,0.0
track_0,30,0.31884655356407166,476.9877624511719,424.5368957519531,0.24862831830978394,564.4321899414062,376.7223815917969,0.8312656879425049,605.1034545898438,301.3246154785156,0.5663133859634399
track_1,30,0.28911328315734863,,,0.0,536.5838623046875,404.1559143066406,0.7110744118690491,,,0.0
track_0,31,0.3142942190170288,476.8079528808594,428.0658874511719,0.24703797698020935,564.264892578125,376.5987243652344,0.8337206244468689,604.7279663085938,301.3241882324219,0.5808698534965515
track_1,31,0.2919818162918091,,,0.0,536.5187377929688,403.8219909667969,0.7366983890533447,,,0.0
track_0,32,0.30722957849502563,477.119384765625,427.81195068359375,0.2975682318210602,564.2584228515625,372.773193359375,0.8495814204216003,604.2799072265625,301.0464782714844,0.49661049246788025
track_1,32,0.2916491627693176,,,0.0,536.3667602539062,399.9708251953125,0.706992506980896,,,0.0
track_0,33,0.2987159788608551,532.6741943359375,452.41400146484375,0.31538310647010803,564.21826171875,372.635009765625,0.8532594442367554,604.0074462890625,300.75042724609375,0.49359363317489624
track_1,33,0.2671794593334198,,,0.0,540.330322265625,403.77020263671875,0.7800411581993103,451.8305358886719,384.80364990234375,0.20975825190544128
track_0,34,0.2951495349407196,544.5801391601562,452.5283203125,0.40352001786231995,564.2679443359375,372.5479736328125,0.8238230347633362,603.8880615234375,300.4663391113281,0.5151106119155884
track_0,35,0.2967452108860016,564.0851440429688,457.42376708984375,0.2579185366630554,564.2198486328125,368.7352294921875,0.795282781124115,600.9647216796875,297.3063659667969,0.49556994438171387
track_0,36,0.2934127449989319,572.79150390625,455.50701904296875,0.3473227620124817,564.133056640625,368.58087158203125,0.7894008755683899,596.676513671875,296.8230895996094,0.621086597442627
track_0,37,0.2933770716190338,592.6176147460938,455.162109375,0.48736318945884705,564.4485473632812,368.1064453125,0.6924156546592712,592.7919921875,296.22735595703125,0.7654416561126709
track_0,38,0.2910673916339874,601.03271484375,454.8630065917969,0.588155210018158,564.73388671875,368.03564453125,0.68387371301651,589.3243408203125,296.2288818359375,0.743483304977417
track_0,39,0.2852570712566376,608.1904296875,454.7311706542969,0.5810101628303528,568.5014038085938,368.0950622558594,0.7540150880813599,588.6681518554688,296.3685302734375,0.806620717048645
track_0,40,0.2680153250694275,608.6867065429688,455.0006408691406,0.5338106155395508,572.2232055664062,368.1636962890625,0.8041828870773315,588.1392211914062,296.7616271972656,0.7899426817893982
track_1,40,0.2074090838432312,609.0292358398438,456.8016052246094,1.140503168106079,576.5669555664062,428.778564453125,0.8369448184967041,,,0.0
track_0,41,0.26613566279411316,612.912353515625,454.705322265625,0.6246640086174011,572.430908203125,368.2545471191406,0.7871053814888,585.523193359375,296.8086853027344,0.7640953660011292
track_1,41,0.2309129685163498,612.7346801757812,456.9019470214844,1.0818122625350952,580.4635009765625,432.532470703125,0.8327886462211609,,,0.0
track_0,42,0.26751652359962463,620.432373046875,454.8058166503906,0.6603069305419922,572.4178466796875,368.474609375,0.8020805716514587,585.3824462890625,300.2056884765625,0.7874256372451782
track_1,42,0.23663973808288574,620.7405395507812,459.9595031738281,1.1250512599945068,580.5577392578125,432.53509521484375,0.8293443322181702,,,0.0
track_0,43,0.26362496614456177,620.5188598632812,458.7256164550781,0.7330962419509888,576.0133056640625,372.279541015625,0.8085700869560242,584.8182373046875,301.0152282714844,0.7390901446342468
track_1,43,0.23777920007705688,620.4183959960938,460.028564453125,1.140763282775879,584.1019287109375,432.5411376953125,0.8324726223945618,,,0.0
track_0,44,0.26459744572639465,620.4647827148438,458.60406494140625,0.7799762487411499,576.0909423828125,372.3216857910156,0.8142005205154419,584.5325927734375,301.4321594238281,0.7096037864685059
track_1,44,0.23775069415569305,620.2515869140625,456.5360107421875,0.9518918395042419,584.1622314453125,432.40740966796875,0.8333188891410828,592.4395141601562,456.133544921875,0.21658484637737274
track_0,45,0.2739933729171753,620.0803833007812,456.39447021484375,0.7057615518569946,576.36669921875,372.2633361816406,0.8127956986427307,584.5140380859375,304.5423278808594,0.7042167782783508
track_1,45,0.23153221607208252,616.7115478515625,460.17681884765625,0.5640249848365784,584.3328247070312,428.6270446777344,0.8428091406822205,592.2446899414062,452.9156799316406,0.22928720712661743
track_0,46,0.27716881036758423,616.7960815429688,448.991943359375,0.56328946352005,576.447265625,372.3047180175781,0.8333998918533325,580.885498046875,308.6702575683594,0.678767204284668
track_0,47,0.24226956069469452,588.953857421875,452.31787109375,0.24174872040748596,576.4617919921875,380.3881530761719,0.894027054309845,580.6640625,321.04071044921875,0.7178716063499451
track_0,48,0.30529433488845825,,,0.0,592.3984375,408.20269775390625,0.8929092884063721,580.6514892578125,340.8154602050781,0.6668062210083008
track_0,49,0.3775552809238434,589.2098999023438,360.6269226074219,0.2140691876411438,600.5455932617188,428.2596740722656,0.8894597291946411,585.0743408203125,368.6842956542969,0.5846064686775208
track_1,49,0.33707740902900696,469.18292236328125,427.926025390625,0.5959935188293457,480.59686279296875,376.3527526855469,0.9877277612686157,485.343994140625,313.1535949707031,0.45072275400161743
track_0,50,0.3435728847980499,,,0.0,608.3103637695312,440.51080322265625,0.9258373379707336,592.02734375,392.47430419921875,0.5445882678031921
track_1,50,0.39294755458831787,469.1502685546875,427.91925048828125,0.5840494632720947,480.543701171875,376.3012390136719,0.9901809692382812,485.14007568359375,313.3230895996094,0.40519726276397705
track_0,51,0.42457497119903564,628.1317138671875,535.9578247070312,0.3686297535896301,616.080810546875,460.3804931640625,0.9644046425819397,628.6204833984375,520.7647705078125,0.6592743396759033
track_1,51,0.4271615445613861,469.3508605957031,428.1072998046875,0.5502450466156006,480.45281982421875,376.3055419921875,0.9769049882888794,485.2239685058594,313.3682861328125,0.3796786963939667
track_0,52,0.48962926864624023,,,0.0,616.0809326171875,472.45892333984375,0.9224252700805664,620.0484619140625,541.0272216796875,0.8557100892066956
track_1,52,0.4510756731033325,472.0296630859375,428.1372375488281,0.5438123941421509,480.46832275390625,376.3215026855469,0.9784157872200012,485.2001647949219,313.37884521484375,0.37951987981796265
track_0,53,0.4957963228225708,600.1236572265625,569.3865966796875,0.2864843010902405,616.0676879882812,483.99456787109375,0.8907249569892883,607.808349609375,560.4931030273438,0.8008196353912354
track_1,53,0.45905226469039917,472.197265625,428.30242919921875,0.5360229015350342,480.4903564453125,376.3193359375,0.9842461347579956,485.17999267578125,313.3804931640625,0.371391624212265
track_0,54,0.48071596026420593,,,0.0,612.3369750976562,484.1381530761719,0.8476161956787109,604.8046875,569.1219482421875,0.780221700668335
track_1,54,0.4733952283859253,471.692138671875,428.3082275390625,0.5396080017089844,484.08099365234375,376.26324462890625,0.9805062413215637,484.63458251953125,313.2546691894531,0.43124452233314514
track_0,55,0.4647897183895111,,,0.0,612.0286865234375,488.1337585449219,0.8533234596252441,600.306396484375,574.6792602539062,0.5442781448364258
track_1,55,0.4746740162372589,472.31817626953125,428.136474609375,0.6185365915298462,484.05242919921875,376.2842102050781,0.998115599155426,484.6207275390625,313.3354187011719,0.4580431580543518
track_0,56,0.4287760257720947,596.4922485351562,576.3787231445312,0.45053213834762573,611.9512939453125,492.1707763671875,0.8723183274269104,627.77685546875,420.9395751953125,0.2506682872772217
track_1,56,0.47712329030036926,472.7546081542969,425.1585998535156,0.6698357462882996,484.1090087890625,376.2628173828125,0.9968443512916565,484.63531494140625,313.3063049316406,0.4463214874267578
track_0,57,0.4071956276893616,608.6234130859375,578.8543701171875,0.5596830248832703,612.1328735351562,492.3009033203125,0.9009006023406982,624.4102783203125,420.9085998535156,0.23950393497943878
track_1,57,0.4782429039478302,473.0710754394531,425.2294921875,0.7355826497077942,484.14605712890625,376.25848388671875,0.9940568804740906,484.646484375,313.3035888671875,0.444243848323822
track_0,58,0.39022842049598694,616.3638305664062,575.063720703125,0.4222376048564911,616.1318359375,488.1186218261719,0.9213985800743103,,,0.0
track_1,58,0.4777918756008148,476.20654296875,428.1036376953125,0.7113237977027893,484.19610595703125,376.27520751953125,0.9916555881500244,484.6708984375,313.306640625,0.4426807165145874
track_0,59,0.3770841956138611,,,0.0,616.372802734375,484.1045227050781,0.8691937327384949,620.6259155273438,564.4788818359375,0.5436184406280518
track_1,59,0.48737064003944397,476.69964599609375,424.69573974609375,0.8389056921005249,484.25714111328125,376.330322265625,0.999859631061554,484.7298889160156,313.4180908203125,0.4624640643596649
track_0,60,0.37831348180770874,,,0.0,616.2848510742188,488.143798828125,0.9132527112960815,624.3524169921875,568.5846557617188,0.555549681186676
track_1,60,0.49184972047805786,476.9490661621094,424.6906433105469,0.9060917496681213,484.2822570800781,376.3139343261719,0.9990832209587097,484.77545166015625,313.4457702636719,0.46998342871665955
track_0,61,0.3782775402069092,,,0.0,612.4808349609375,492.0970458984375,0.9289594292640686,621.0975341796875,413.33795166015625,0.6488076448440552
track_1,61,0.49217358231544495,477.16552734375,424.8105773925781,0.866037905216217,484.2802429199219,376.32916259765625,0.9970353841781616,484.8291015625,313.49127197265625,0.46899399161338806
track_0,62,0.39644911885261536,,,0.0,612.144287109375,492.2713623046875,0.9226093888282776,623.97607421875,416.7614440917969,0.7311710715293884
track_1,62,0.4916311800479889,480.3804626464844,424.77545166015625,0.8481935262680054,484.2821960449219,376.3333740234375,0.9970118403434753,484.8651428222656,313.5148620605469,0.4698637127876282
track_0,63,0.40186044573783875,,,0.0,612.1162109375,492.31494140625,0.8927629590034485,624.1806030273438,417.2015686035156,0.8331708908081055
track_1,63,0.4911574423313141,480.3824768066406,424.7897033691406,0.8348034620285034,484.2770690917969,376.3526916503906,0.9969063401222229,484.9041748046875,313.5585021972656,0.4699389636516571
track_0,64,0.4042071998119354,,,0.0,612.18505859375,492.4281921386719,0.8884197473526001,620.7150268554688,417.36383056640625,0.8646342754364014
track_1,64,0.4914822578430176,480.3807678222656,424.7953796386719,0.8430553078651428,484.28271484375,376.3802795410156,0.9959163665771484,484.9284973144531,313.5985107421875,0.4730321168899536
track_0,65,0.39065253734588623,,,0.0,612.4461669921875,496.25201416015625,0.9007653594017029,620.4692993164062,420.9691162109375,0.8835378289222717
track_1,65,0.4925960302352905,480.36083984375,427.9954833984375,0.8309460878372192,484.2698974609375,376.4144592285156,0.9925746917724609,484.9295959472656,313.6264953613281,0.47617796063423157
track_0,66,0.39157819747924805,,,0.0,616.083984375,500.38775634765625,0.8846102356910706,616.7831420898438,425.0965576171875,0.8867818713188171
track_1,66,0.49595069885253906,480.3378601074219,427.6734619140625,0.7421530485153198,484.317626953125,380.0759582519531,1.0061253309249878,485.01885986328125,315.94537353515625,0.5440312027931213
track_0,67,0.4026695489883423,,,0.0,616.1627807617188,508.22442626953125,0.8849211931228638,616.5929565429688,432.6207275390625,0.8310019969940186
track_1,67,0.49734073877334595,480.37017822265625,427.7955017089844,0.7434192299842834,484.2940673828125,380.08880615234375,1.0053824186325073,485.0273742675781,316.0046691894531,0.5622366070747375
track_0,68,0.4172995984554291,671.3588256835938,604.670166015625,0.20641379058361053,616.1647338867188,516.1450805664062,0.8985352516174316,616.029296875,440.9671936035156,0.7502967119216919
track_1,68,0.499868243932724,480.4189453125,427.8502197265625,0.762887716293335,484.2727355957031,380.1032409667969,1.0059980154037476,485.0113525390625,316.058349609375,0.5805220007896423
track_0,69,0.41684582829475403,676.4009399414062,606.9290771484375,0.2766396999359131,616.1761474609375,520.2691650390625,0.9381405115127563,612.1284790039062,448.8457336425781,0.6291331052780151
track_1,69,0.5011051893234253,480.4408264160156,427.97344970703125,0.7573400139808655,484.24041748046875,380.14068603515625,1.003373384475708,485.01519775390625,316.11651611328125,0.5922619700431824
track_0,70,0.42159774899482727,688.2632446289062,612.6986083984375,0.42826518416404724,616.5768432617188,528.0789794921875,0.9667240977287292,612.5845336914062,460.532470703125,0.3737756907939911
track_1,70,0.5036935210227966,480.4483947753906,427.9993896484375,0.7861769199371338,484.2073974609375,380.17022705078125,1.0017156600952148,484.9944763183594,316.15606689453125,0.6049705147743225
track_0,71,0.4204621911048889,692.9535522460938,612.1638793945312,0.5348394513130188,620.6446533203125,532.1871337890625,0.9857819676399231,576.3024291992188,484.955078125,0.3351818025112152
track_1,71,0.49557170271873474,480.49072265625,428.0983581542969,0.7886061072349548,484.17132568359375,380.16668701171875,0.9997063279151917,484.9596862792969,316.1944274902344,0.6272018551826477
track_0,72,0.40906378626823425,700.3563842773438,616.5363159179688,0.5078508853912354,628.3348999023438,540.2092895507812,0.9876474142074585,576.450927734375,495.99847412109375,0.4743095338344574
track_1,72,0.488826185464859,480.5360107421875,428.08270263671875,0.8040939569473267,484.12908935546875,380.18133544921875,1.007100224494934,484.9043273925781,316.2265319824219,0.6492937803268433
track_0,73,0.4060996174812317,704.0919189453125,624.7484130859375,0.5052098631858826,632.4359130859375,552.0445556640625,0.9885771870613098,580.8748168945312,504.6847839355469,0.3249238133430481
track_1,73,0.4892876148223877,480.6183166503906,428.295166015625,0.8133662343025208,484.09197998046875,380.1895751953125,1.0152047872543335,484.8699951171875,316.25592041015625,0.6522828936576843
track_0,74,0.4177272617816925,704.5941772460938,628.6680908203125,0.453660249710083,632.546142578125,556.2877807617188,0.9830473065376282,609.1096801757812,493.06890869140625,0.4192354679107666
track_1,74,0.4876896142959595,480.58233642578125,428.35333251953125,0.8252294063568115,484.0788879394531,380.19805908203125,1.0161792039871216,484.8616027832031,316.2849426269531,0.6565711498260498
track_0,75,0.44128575921058655,708.0337524414062,640.6011962890625,0.521946370601654,636.3717041015625,568.1984252929688,0.9921935200691223,600.9302368164062,504.2680358886719,0.6914479732513428
track_1,75,0.4839361608028412,480.5486145019531,428.36724853515625,0.8036189675331116,484.06060791015625,380.18841552734375,1.0054221153259277,484.8646545410156,316.2980041503906,0.6477329134941101
track_0,76,0.4565691351890564,704.2138061523438,636.7613525390625,0.4735906720161438,632.5564575195312,568.4500732421875,0.9958184957504272,596.8582763671875,508.5387268066406,0.7128455638885498
track_1,76,0.47772884368896484,480.54473876953125,428.307861328125,0.8682270050048828,484.05145263671875,380.3204345703125,0.9993224143981934,488.05224609375,316.94537353515625,0.909331738948822
track_0,77,0.462282657623291,700.86767578125,641.1539306640625,0.5304805040359497,632.530029296875,572.3505249023438,1.001617431640625,596.30908203125,511.9156799316406,0.7309057712554932
track_1,77,0.45708975195884705,492.69580078125,324.56085205078125,0.8639686107635498,480.54388427734375,380.816650390625,1.028583288192749,480.41729736328125,315.5788879394531,0.20268972218036652
track_0,78,0.4684928059577942,696.891845703125,641.3801879882812,0.2477540522813797,632.4804077148438,572.4974365234375,1.0111113786697388,596.4256591796875,512.2653198242188,0.7310225367546082
track_1,78,0.4483059048652649,484.4228820800781,424.4355163574219,0.8062401413917542,480.4405517578125,384.7769470214844,1.006303071975708,496.47882080078125,404.9002685546875,0.38128867745399475
track_0,79,0.46837836503982544,,,0.0,632.5274658203125,572.577880859375,1.0025163888931274,596.7229614257812,512.3749389648438,0.7260574698448181
track_1,79,0.44325825572013855,484.2712097167969,424.7018127441406,0.7234897017478943,480.47479248046875,384.72314453125,1.0145483016967773,496.46038818359375,407.9259033203125,0.3574325144290924
track_0,80,0.4713439643383026,691.933837890625,648.631591796875,0.562379002571106,636.2774658203125,576.4683227539062,1.0126150846481323,599.9285278320312,512.623291015625,0.7752574682235718
track_1,80,0.43921443819999695,484.29840087890625,424.689208984375,0.7384035587310791,480.4877624511719,384.79156494140625,1.0294560194015503,496.0029296875,405.4813232421875,0.33881351351737976
track_0,81,0.473527729511261,688.7361450195312,648.8364868164062,0.5267983675003052,636.309326171875,576.528564453125,1.0074418783187866,600.3341064453125,512.7461547851562,0.763343870639801
track_1,81,0.4407174289226532,484.41412353515625,424.5344543457031,0.795583963394165,480.40087890625,384.769287109375,1.0226832628250122,496.20196533203125,405.1929931640625,0.32611018419265747
track_0,82,0.47071048617362976,689.0546264648438,652.4544067382812,0.521445631980896,636.4793701171875,580.26171875,0.9928914308547974,600.9205322265625,515.8748168945312,0.7726452350616455
track_1,82,0.45242276787757874,484.37359619140625,424.54803466796875,0.78777676820755,480.3525695800781,384.65985107421875,1.0527247190475464,485.147216796875,320.1102294921875,0.24304147064685822
track_0,83,0.46918168663978577,692.1338500976562,649.1337890625,0.3410196304321289,636.5633544921875,580.3199462890625,0.9958224296569824,601.1094360351562,516.2808837890625,0.7641733884811401
track_1,83,0.46204274892807007,484.3421936035156,424.5892639160156,0.7681374549865723,480.4085388183594,384.49072265625,1.056473970413208,481.4445495605469,319.5316162109375,0.20698411762714386
track_0,84,0.46678730845451355,696.5258178710938,656.5490112304688,0.36037328839302063,640.371826171875,584.2381591796875,1.0179111957550049,600.8606567382812,516.7307739257812,0.7807249426841736
track_1,84,0.46342310309410095,484.36309814453125,424.57830810546875,0.7887909412384033,480.4289245605469,384.3846740722656,1.0504786968231201,481.1091613769531,316.5742492675781,0.3745885491371155
track_0,85,0.4605987071990967,,,0.0,640.54248046875,584.2516479492188,1.0157818794250488,604.300537109375,520.01708984375,0.767096996307373
track_1,85,0.46275174617767334,481.12969970703125,428.47271728515625,0.8690712451934814,480.4222717285156,380.75921630859375,1.044878363609314,484.7666015625,316.6170349121094,0.2612801194190979
track_0,86,0.4588380455970764,,,0.0,644.3616333007812,584.5233154296875,1.0322672128677368,604.3358154296875,524.2269287109375,0.6960484385490417
track_1,86,0.4607914984226227,484.4436950683594,424.57659912109375,0.8024556040763855,480.40948486328125,384.51751708984375,1.0439887046813965,489.01806640625,319.950927734375,0.31246572732925415
track_0,87,0.4644223749637604,713.1964721679688,653.0400390625,0.3914123773574829,644.557373046875,584.504638671875,1.032125473022461,604.8255615234375,524.5338134765625,0.6736801862716675
track_1,87,0.45681193470954895,484.45086669921875,424.60308837890625,0.8097496032714844,480.4222412109375,384.627197265625,1.034862756729126,492.275146484375,319.958740234375,0.2830182909965515
track_0,88,0.4676712155342102,720.6507568359375,652.2379150390625,0.5104953050613403,648.3786010742188,588.390380859375,1.0425416231155396,604.49658203125,524.8792724609375,0.6873077750205994
track_1,88,0.454733282327652,484.4395751953125,424.6587829589844,0.8146448135375977,480.4205017089844,384.63671875,1.0286927223205566,495.6968688964844,405.23797607421875,0.26710447669029236
track_0,89,0.47021451592445374,730.6834716796875,641.1056518554688,0.24732881784439087,644.5725708007812,584.4119873046875,0.9921420812606812,600.9277954101562,528.488037109375,0.6406344175338745
track_1,89,0.4555220305919647,484.4169921875,424.702392578125,0.8162553310394287,480.3899841308594,384.6383056640625,1.0153576135635376,495.79290771484375,405.25860595703125,0.2779898941516876
track_0,90,0.47118648886680603,731.19482421875,628.335205078125,0.35183000564575195,644.4237060546875,584.24560546875,0.9919859170913696,596.8511352539062,531.92431640625,0.6782092452049255
track_1,90,0.4428451359272003,484.39483642578125,424.6036682128906,0.9114342331886292,480.2828063964844,384.27935791015625,0.9715922474861145,492.17681884765625,315.93072509765625,0.21993201971054077
track_0,91,0.4626850187778473,726.9833984375,612.6589965820312,0.5353870987892151,640.4706420898438,580.3025512695312,0.9994651675224304,596.3175659179688,529.0759887695312,0.6082053780555725
track_1,91,0.33597344160079956,484.25958251953125,424.2853698730469,0.9540777206420898,480.15557861328125,384.888427734375,0.9056087136268616,488.4974060058594,316.7115173339844,0.6341849565505981
track_0,92,0.45757031440734863,729.1220092773438,608.24951171875,0.31677067279815674,640.450439453125,580.2703857421875,1.000828742980957,592.88330078125,532.2572021484375,0.584811270236969
track_1,92,0.2744600772857666,484.01080322265625,425.17852783203125,1.0162845849990845,484.3197326660156,368.5468444824219,0.975614070892334,484.9388427734375,316.3832702636719,0.6776766180992126
